ts,area,price_eur_mwh
2025-09-19 01:00:00+00:00,DK2,70.519997
2025-09-19 02:00:00+00:00,DK2,70.900002
2025-09-19 03:00:00+00:00,DK2,86.690002
2025-09-19 04:00:00+00:00,DK2,113.580002
2025-09-19 05:00:00+00:00,DK2,143.050003
2025-09-19 06:00:00+00:00,DK2,117.300003
2025-09-19 07:00:00+00:00,DK2,95.080002
2025-09-19 08:00:00+00:00,DK2,52.869999
2025-09-19 09:00:00+00:00,DK2,12.91
2025-09-19 10:00:00+00:00,DK2,5.24
2025-09-19 11:00:00+00:00,DK2,5.86
2025-09-19 12:00:00+00:00,DK2,5.23
2025-09-19 13:00:00+00:00,DK2,11.98
2025-09-19 14:00:00+00:00,DK2,69.129997
2025-09-19 15:00:00+00:00,DK2,119.209999
2025-09-19 16:00:00+00:00,DK2,254.690002
2025-09-19 17:00:00+00:00,DK2,408.029999
2025-09-19 18:00:00+00:00,DK2,167.100006
2025-09-19 19:00:00+00:00,DK2,111.5
2025-09-19 20:00:00+00:00,DK2,85.779999
2025-09-19 21:00:00+00:00,DK2,78.660004
2025-09-19 22:00:00+00:00,DK2,86.900002
2025-09-19 23:00:00+00:00,DK2,77.639999
2025-09-20 00:00:00+00:00,DK2,74.720001
2025-09-20 01:00:00+00:00,DK2,74.529999
2025-09-20 02:00:00+00:00,DK2,74.529999
2025-09-20 03:00:00+00:00,DK2,79.919998
2025-09-20 04:00:00+00:00,DK2,88.199997
2025-09-20 05:00:00+00:00,DK2,86.769997
2025-09-20 06:00:00+00:00,DK2,74.959999
2025-09-20 07:00:00+00:00,DK2,24.549999
2025-09-20 08:00:00+00:00,DK2,2.96
2025-09-20 09:00:00+00:00,DK2,2.33
2025-09-20 10:00:00+00:00,DK2,1.64
2025-09-20 11:00:00+00:00,DK2,0.45
2025-09-20 12:00:00+00:00,DK2,0.41
2025-09-20 13:00:00+00:00,DK2,1.88
2025-09-20 14:00:00+00:00,DK2,25.209999
2025-09-20 15:00:00+00:00,DK2,89.419998
2025-09-20 16:00:00+00:00,DK2,124.25
2025-09-20 17:00:00+00:00,DK2,133.699997
2025-09-20 18:00:00+00:00,DK2,98.809998
2025-09-20 19:00:00+00:00,DK2,81.75
2025-09-20 20:00:00+00:00,DK2,74.300003
2025-09-20 21:00:00+00:00,DK2,48.209999
2025-09-20 22:00:00+00:00,DK2,8.07
2025-09-20 23:00:00+00:00,DK2,3.7
2025-09-21 00:00:00+00:00,DK2,3.46
2025-09-21 01:00:00+00:00,DK2,1.65
2025-09-21 02:00:00+00:00,DK2,2.07
2025-09-21 03:00:00+00:00,DK2,3.22
2025-09-21 04:00:00+00:00,DK2,4.08
2025-09-21 05:00:00+00:00,DK2,4.98
2025-09-21 06:00:00+00:00,DK2,3.09
2025-09-21 07:00:00+00:00,DK2,1.31
2025-09-21 08:00:00+00:00,DK2,0.0
2025-09-21 09:00:00+00:00,DK2,-0.09
2025-09-21 10:00:00+00:00,DK2,-1.2
2025-09-21 11:00:00+00:00,DK2,-1.61
2025-09-21 12:00:00+00:00,DK2,-1.31
2025-09-21 13:00:00+00:00,DK2,0.0
2025-09-21 14:00:00+00:00,DK2,9.03
2025-09-21 15:00:00+00:00,DK2,81.5
2025-09-21 16:00:00+00:00,DK2,109.169998
2025-09-21 17:00:00+00:00,DK2,110.650002
2025-09-21 18:00:00+00:00,DK2,107.760002
2025-09-21 19:00:00+00:00,DK2,95.239998
2025-09-21 20:00:00+00:00,DK2,82.010002
2025-09-21 21:00:00+00:00,DK2,79.760002
2025-09-21 22:00:00+00:00,DK2,83.139999
2025-09-21 23:00:00+00:00,DK2,79.599998
2025-09-22 00:00:00+00:00,DK2,75.470001
2025-09-22 01:00:00+00:00,DK2,75.470001
2025-09-22 02:00:00+00:00,DK2,76.470001
2025-09-22 03:00:00+00:00,DK2,89.080002
2025-09-22 04:00:00+00:00,DK2,113.080002
2025-09-22 05:00:00+00:00,DK2,128.210007
2025-09-22 06:00:00+00:00,DK2,128.220001
2025-09-22 07:00:00+00:00,DK2,94.730003
2025-09-22 08:00:00+00:00,DK2,89.779999
2025-09-22 09:00:00+00:00,DK2,76.239998
2025-09-22 10:00:00+00:00,DK2,72.459999
2025-09-22 11:00:00+00:00,DK2,69.629997
2025-09-22 12:00:00+00:00,DK2,68.730003
2025-09-22 13:00:00+00:00,DK2,76.260002
2025-09-22 14:00:00+00:00,DK2,82.410004
2025-09-22 15:00:00+00:00,DK2,98.800003
2025-09-22 16:00:00+00:00,DK2,127.889999
2025-09-22 17:00:00+00:00,DK2,140.669998
2025-09-22 18:00:00+00:00,DK2,129.770004
2025-09-22 19:00:00+00:00,DK2,113.93
2025-09-22 20:00:00+00:00,DK2,97.470001
2025-09-22 21:00:00+00:00,DK2,89.730003
2025-09-22 22:00:00+00:00,DK2,88.290001
2025-09-22 23:00:00+00:00,DK2,89.730003
2025-09-23 00:00:00+00:00,DK2,89.470001
2025-09-23 01:00:00+00:00,DK2,89.669998
2025-09-23 02:00:00+00:00,DK2,91.07
2025-09-23 03:00:00+00:00,DK2,97.879997
2025-09-23 04:00:00+00:00,DK2,122.0
2025-09-23 05:00:00+00:00,DK2,172.339996
2025-09-23 06:00:00+00:00,DK2,162.649994
2025-09-23 07:00:00+00:00,DK2,125.599998
2025-09-23 08:00:00+00:00,DK2,93.730003
2025-09-23 09:00:00+00:00,DK2,85.330002
2025-09-23 10:00:00+00:00,DK2,77.379997
2025-09-23 11:00:00+00:00,DK2,74.099998
2025-09-23 12:00:00+00:00,DK2,74.110001
2025-09-23 13:00:00+00:00,DK2,83.910004
2025-09-23 14:00:00+00:00,DK2,85.639999
2025-09-23 15:00:00+00:00,DK2,102.900002
2025-09-23 16:00:00+00:00,DK2,136.830002
2025-09-23 17:00:00+00:00,DK2,149.580002
2025-09-23 18:00:00+00:00,DK2,115.82
2025-09-23 19:00:00+00:00,DK2,93.970001
2025-09-23 20:00:00+00:00,DK2,84.690002
2025-09-23 21:00:00+00:00,DK2,83.889999
2025-09-23 22:00:00+00:00,DK2,82.650002
2025-09-23 23:00:00+00:00,DK2,82.290001
2025-09-24 00:00:00+00:00,DK2,81.57
2025-09-24 01:00:00+00:00,DK2,77.93
2025-09-24 02:00:00+00:00,DK2,78.529999
2025-09-24 03:00:00+00:00,DK2,82.669998
2025-09-24 04:00:00+00:00,DK2,109.75
2025-09-24 05:00:00+00:00,DK2,118.010002
2025-09-24 06:00:00+00:00,DK2,120.470001
2025-09-24 07:00:00+00:00,DK2,107.0
2025-09-24 08:00:00+00:00,DK2,85.489998
2025-09-24 09:00:00+00:00,DK2,58.580002
2025-09-24 10:00:00+00:00,DK2,38.580002
2025-09-24 11:00:00+00:00,DK2,23.92
2025-09-24 12:00:00+00:00,DK2,31.610001
2025-09-24 13:00:00+00:00,DK2,37.650002
2025-09-24 14:00:00+00:00,DK2,68.07
2025-09-24 15:00:00+00:00,DK2,102.349998
2025-09-24 16:00:00+00:00,DK2,119.669998
2025-09-24 17:00:00+00:00,DK2,128.369995
2025-09-24 18:00:00+00:00,DK2,115.110001
2025-09-24 19:00:00+00:00,DK2,92.480003
2025-09-24 20:00:00+00:00,DK2,84.339996
2025-09-24 21:00:00+00:00,DK2,69.669998
2025-09-24 22:00:00+00:00,DK2,73.300003
2025-09-24 23:00:00+00:00,DK2,69.68
2025-09-25 00:00:00+00:00,DK2,67.800003
2025-09-25 01:00:00+00:00,DK2,68.080002
2025-09-25 02:00:00+00:00,DK2,70.559998
2025-09-25 03:00:00+00:00,DK2,77.540001
2025-09-25 04:00:00+00:00,DK2,109.470001
2025-09-25 05:00:00+00:00,DK2,125.269997
2025-09-25 06:00:00+00:00,DK2,126.040001
2025-09-25 07:00:00+00:00,DK2,106.050003
2025-09-25 08:00:00+00:00,DK2,76.790001
2025-09-25 09:00:00+00:00,DK2,66.379997
2025-09-25 10:00:00+00:00,DK2,40.16
2025-09-25 11:00:00+00:00,DK2,16.879999
2025-09-25 12:00:00+00:00,DK2,20.139999
2025-09-25 13:00:00+00:00,DK2,43.639999
2025-09-25 14:00:00+00:00,DK2,75.0
2025-09-25 15:00:00+00:00,DK2,88.790001
2025-09-25 16:00:00+00:00,DK2,117.059998
2025-09-25 17:00:00+00:00,DK2,121.489998
2025-09-25 18:00:00+00:00,DK2,123.75
2025-09-25 19:00:00+00:00,DK2,105.830002
2025-09-25 20:00:00+00:00,DK2,94.739998
2025-09-25 21:00:00+00:00,DK2,81.059998
2025-09-25 22:00:00+00:00,DK2,76.099998
2025-09-25 23:00:00+00:00,DK2,74.980003
2025-09-26 00:00:00+00:00,DK2,73.080002
2025-09-26 01:00:00+00:00,DK2,73.120003
2025-09-26 02:00:00+00:00,DK2,74.879997
2025-09-26 03:00:00+00:00,DK2,80.0
2025-09-26 04:00:00+00:00,DK2,104.870003
2025-09-26 05:00:00+00:00,DK2,125.25
2025-09-26 06:00:00+00:00,DK2,124.68
2025-09-26 07:00:00+00:00,DK2,109.32
2025-09-26 08:00:00+00:00,DK2,88.5
2025-09-26 09:00:00+00:00,DK2,82.690002
