ts,area,price_eur_mwh
2024-08-02 23:00:00+00:00,DK1,99.139999
2024-08-03 00:00:00+00:00,DK1,93.300003
2024-08-03 01:00:00+00:00,DK1,89.099998
2024-08-03 02:00:00+00:00,DK1,86.309998
2024-08-03 03:00:00+00:00,DK1,92.099998
2024-08-03 04:00:00+00:00,DK1,99.900002
2024-08-03 05:00:00+00:00,DK1,95.510002
2024-08-03 06:00:00+00:00,DK1,84.5
2024-08-03 07:00:00+00:00,DK1,66.059998
2024-08-03 08:00:00+00:00,DK1,32.439999
2024-08-03 09:00:00+00:00,DK1,20.360001
2024-08-03 10:00:00+00:00,DK1,14.66
2024-08-03 11:00:00+00:00,DK1,6.41
2024-08-03 12:00:00+00:00,DK1,4.1
2024-08-03 13:00:00+00:00,DK1,12.38
2024-08-03 14:00:00+00:00,DK1,32.439999
2024-08-03 15:00:00+00:00,DK1,73.610001
2024-08-03 16:00:00+00:00,DK1,103.550003
2024-08-03 17:00:00+00:00,DK1,110.019997
2024-08-03 18:00:00+00:00,DK1,119.900002
2024-08-03 19:00:00+00:00,DK1,130.850006
2024-08-03 20:00:00+00:00,DK1,119.199997
2024-08-03 21:00:00+00:00,DK1,101.300003
2024-08-03 22:00:00+00:00,DK1,110.209999
2024-08-03 23:00:00+00:00,DK1,101.339996
2024-08-04 00:00:00+00:00,DK1,96.900002
2024-08-04 01:00:00+00:00,DK1,92.68
2024-08-04 02:00:00+00:00,DK1,88.57
2024-08-04 03:00:00+00:00,DK1,83.0
2024-08-04 04:00:00+00:00,DK1,77.699997
2024-08-04 05:00:00+00:00,DK1,73.199997
2024-08-04 06:00:00+00:00,DK1,63.93
2024-08-04 07:00:00+00:00,DK1,28.110001
2024-08-04 08:00:00+00:00,DK1,8.05
2024-08-04 09:00:00+00:00,DK1,2.05
2024-08-04 10:00:00+00:00,DK1,0.06
2024-08-04 11:00:00+00:00,DK1,-0.04
2024-08-04 12:00:00+00:00,DK1,-2.14
2024-08-04 13:00:00+00:00,DK1,-0.01
2024-08-04 14:00:00+00:00,DK1,1.0
2024-08-04 15:00:00+00:00,DK1,22.459999
2024-08-04 16:00:00+00:00,DK1,65.199997
2024-08-04 17:00:00+00:00,DK1,86.400002
2024-08-04 18:00:00+00:00,DK1,89.18
2024-08-04 19:00:00+00:00,DK1,94.900002
2024-08-04 20:00:00+00:00,DK1,90.199997
2024-08-04 21:00:00+00:00,DK1,66.32
2024-08-04 22:00:00+00:00,DK1,47.700001
2024-08-04 23:00:00+00:00,DK1,45.93
2024-08-05 00:00:00+00:00,DK1,43.43
2024-08-05 01:00:00+00:00,DK1,44.360001
2024-08-05 02:00:00+00:00,DK1,47.07
2024-08-05 03:00:00+00:00,DK1,75.580002
2024-08-05 04:00:00+00:00,DK1,118.980003
2024-08-05 05:00:00+00:00,DK1,136.75
2024-08-05 06:00:00+00:00,DK1,113.970001
2024-08-05 07:00:00+00:00,DK1,102.830002
2024-08-05 08:00:00+00:00,DK1,74.5
2024-08-05 09:00:00+00:00,DK1,64.300003
2024-08-05 10:00:00+00:00,DK1,57.119999
2024-08-05 11:00:00+00:00,DK1,42.049999
2024-08-05 12:00:00+00:00,DK1,36.349998
2024-08-05 13:00:00+00:00,DK1,51.43
2024-08-05 14:00:00+00:00,DK1,70.099998
2024-08-05 15:00:00+00:00,DK1,85.400002
2024-08-05 16:00:00+00:00,DK1,108.970001
2024-08-05 17:00:00+00:00,DK1,152.759995
2024-08-05 18:00:00+00:00,DK1,250.009995
2024-08-05 19:00:00+00:00,DK1,170.929993
2024-08-05 20:00:00+00:00,DK1,120.300003
2024-08-05 21:00:00+00:00,DK1,102.919998
2024-08-05 22:00:00+00:00,DK1,103.089996
2024-08-05 23:00:00+00:00,DK1,95.57
2024-08-06 00:00:00+00:00,DK1,89.239998
2024-08-06 01:00:00+00:00,DK1,85.239998
2024-08-06 02:00:00+00:00,DK1,85.760002
2024-08-06 03:00:00+00:00,DK1,95.769997
2024-08-06 04:00:00+00:00,DK1,123.860001
2024-08-06 05:00:00+00:00,DK1,126.040001
2024-08-06 06:00:00+00:00,DK1,85.290001
2024-08-06 07:00:00+00:00,DK1,74.510002
2024-08-06 08:00:00+00:00,DK1,36.040001
2024-08-06 09:00:00+00:00,DK1,21.43
2024-08-06 10:00:00+00:00,DK1,15.86
2024-08-06 11:00:00+00:00,DK1,2.95
2024-08-06 12:00:00+00:00,DK1,4.79
2024-08-06 13:00:00+00:00,DK1,19.440001
2024-08-06 14:00:00+00:00,DK1,39.709999
2024-08-06 15:00:00+00:00,DK1,82.190002
2024-08-06 16:00:00+00:00,DK1,106.290001
2024-08-06 17:00:00+00:00,DK1,174.580002
2024-08-06 18:00:00+00:00,DK1,230.850006
2024-08-06 19:00:00+00:00,DK1,170.449997
2024-08-06 20:00:00+00:00,DK1,118.540001
2024-08-06 21:00:00+00:00,DK1,100.029999
2024-08-06 22:00:00+00:00,DK1,91.389999
2024-08-06 23:00:00+00:00,DK1,83.239998
2024-08-07 00:00:00+00:00,DK1,79.290001
2024-08-07 01:00:00+00:00,DK1,83.239998
2024-08-07 02:00:00+00:00,DK1,86.43
2024-08-07 03:00:00+00:00,DK1,104.360001
2024-08-07 04:00:00+00:00,DK1,126.07
2024-08-07 05:00:00+00:00,DK1,127.980003
2024-08-07 06:00:00+00:00,DK1,109.059998
2024-08-07 07:00:00+00:00,DK1,88.910004
2024-08-07 08:00:00+00:00,DK1,73.559998
2024-08-07 09:00:00+00:00,DK1,62.490002
2024-08-07 10:00:00+00:00,DK1,42.139999
2024-08-07 11:00:00+00:00,DK1,35.049999
2024-08-07 12:00:00+00:00,DK1,51.189999
2024-08-07 13:00:00+00:00,DK1,69.279999
2024-08-07 14:00:00+00:00,DK1,85.739998
2024-08-07 15:00:00+00:00,DK1,105.199997
2024-08-07 16:00:00+00:00,DK1,106.410004
2024-08-07 17:00:00+00:00,DK1,119.75
2024-08-07 18:00:00+00:00,DK1,149.279999
2024-08-07 19:00:00+00:00,DK1,134.25
2024-08-07 20:00:00+00:00,DK1,112.739998
2024-08-07 21:00:00+00:00,DK1,102.779999
2024-08-07 22:00:00+00:00,DK1,96.43
2024-08-07 23:00:00+00:00,DK1,88.059998
2024-08-08 00:00:00+00:00,DK1,87.360001
2024-08-08 01:00:00+00:00,DK1,88.059998
2024-08-08 02:00:00+00:00,DK1,88.269997
2024-08-08 03:00:00+00:00,DK1,96.110001
2024-08-08 04:00:00+00:00,DK1,110.93
2024-08-08 05:00:00+00:00,DK1,124.93
2024-08-08 06:00:00+00:00,DK1,114.410004
2024-08-08 07:00:00+00:00,DK1,106.839996
2024-08-08 08:00:00+00:00,DK1,86.099998
2024-08-08 09:00:00+00:00,DK1,71.599998
2024-08-08 10:00:00+00:00,DK1,56.900002
2024-08-08 11:00:00+00:00,DK1,40.490002
2024-08-08 12:00:00+00:00,DK1,32.18
2024-08-08 13:00:00+00:00,DK1,40.240002
2024-08-08 14:00:00+00:00,DK1,57.450001
2024-08-08 15:00:00+00:00,DK1,80.519997
2024-08-08 16:00:00+00:00,DK1,101.919998
2024-08-08 17:00:00+00:00,DK1,138.490005
2024-08-08 18:00:00+00:00,DK1,197.309998
2024-08-08 19:00:00+00:00,DK1,135.0
2024-08-08 20:00:00+00:00,DK1,102.0
2024-08-08 21:00:00+00:00,DK1,93.559998
2024-08-08 22:00:00+00:00,DK1,98.120003
2024-08-08 23:00:00+00:00,DK1,73.760002
2024-08-09 00:00:00+00:00,DK1,32.459999
2024-08-09 01:00:00+00:00,DK1,21.15
2024-08-09 02:00:00+00:00,DK1,10.99
2024-08-09 03:00:00+00:00,DK1,4.21
2024-08-09 04:00:00+00:00,DK1,13.03
2024-08-09 05:00:00+00:00,DK1,16.809999
2024-08-09 06:00:00+00:00,DK1,21.309999
2024-08-09 07:00:00+00:00,DK1,29.15
2024-08-09 08:00:00+00:00,DK1,8.98
2024-08-09 09:00:00+00:00,DK1,0.6
2024-08-09 10:00:00+00:00,DK1,-0.03
2024-08-09 11:00:00+00:00,DK1,-0.16
2024-08-09 12:00:00+00:00,DK1,-0.8
2024-08-09 13:00:00+00:00,DK1,-0.11
2024-08-09 14:00:00+00:00,DK1,-0.01
2024-08-09 15:00:00+00:00,DK1,2.55
2024-08-09 16:00:00+00:00,DK1,16.16
2024-08-09 17:00:00+00:00,DK1,25.27
2024-08-09 18:00:00+00:00,DK1,29.16
2024-08-09 19:00:00+00:00,DK1,27.58
2024-08-09 20:00:00+00:00,DK1,26.0
2024-08-09 21:00:00+00:00,DK1,30.41
2024-08-09 22:00:00+00:00,DK1,20.059999
2024-08-09 23:00:00+00:00,DK1,23.120001
2024-08-10 00:00:00+00:00,DK1,15.76
2024-08-10 01:00:00+00:00,DK1,9.53
2024-08-10 02:00:00+00:00,DK1,8.98
2024-08-10 03:00:00+00:00,DK1,8.59
2024-08-10 04:00:00+00:00,DK1,11.77
2024-08-10 05:00:00+00:00,DK1,16.030001
2024-08-10 06:00:00+00:00,DK1,15.01
2024-08-10 07:00:00+00:00,DK1,0.2
2024-08-10 08:00:00+00:00,DK1,-3.0
2024-08-10 09:00:00+00:00,DK1,-12.2
2024-08-10 10:00:00+00:00,DK1,-22.49
2024-08-10 11:00:00+00:00,DK1,-40.77
2024-08-10 12:00:00+00:00,DK1,-40.09
2024-08-10 13:00:00+00:00,DK1,-29.67
2024-08-10 14:00:00+00:00,DK1,-8.2
2024-08-10 15:00:00+00:00,DK1,0.07
2024-08-10 16:00:00+00:00,DK1,11.81
2024-08-10 17:00:00+00:00,DK1,20.08
2024-08-10 18:00:00+00:00,DK1,42.84
2024-08-10 19:00:00+00:00,DK1,39.860001
2024-08-10 20:00:00+00:00,DK1,48.450001
2024-08-10 21:00:00+00:00,DK1,42.970001
2024-08-10 22:00:00+00:00,DK1,46.299999
2024-08-10 23:00:00+00:00,DK1,44.759998
2024-08-11 00:00:00+00:00,DK1,44.09
2024-08-11 01:00:00+00:00,DK1,45.369999
2024-08-11 02:00:00+00:00,DK1,45.34
2024-08-11 03:00:00+00:00,DK1,45.91
2024-08-11 04:00:00+00:00,DK1,48.939999
2024-08-11 05:00:00+00:00,DK1,69.730003
2024-08-11 06:00:00+00:00,DK1,27.799999
2024-08-11 07:00:00+00:00,DK1,0.0
2024-08-11 08:00:00+00:00,DK1,-5.01
2024-08-11 09:00:00+00:00,DK1,-14.99
2024-08-11 10:00:00+00:00,DK1,-32.040001
2024-08-11 11:00:00+00:00,DK1,-59.959999
2024-08-11 12:00:00+00:00,DK1,-50.09
2024-08-11 13:00:00+00:00,DK1,-31.42
2024-08-11 14:00:00+00:00,DK1,-4.97
2024-08-11 15:00:00+00:00,DK1,1.46
2024-08-11 16:00:00+00:00,DK1,88.139999
2024-08-11 17:00:00+00:00,DK1,128.800003
2024-08-11 18:00:00+00:00,DK1,137.179993
2024-08-11 19:00:00+00:00,DK1,126.150002
2024-08-11 20:00:00+00:00,DK1,109.989998
2024-08-11 21:00:00+00:00,DK1,97.279999
2024-08-11 22:00:00+00:00,DK1,104.980003
2024-08-11 23:00:00+00:00,DK1,94.620003
2024-08-12 00:00:00+00:00,DK1,85.300003
2024-08-12 01:00:00+00:00,DK1,86.599998
2024-08-12 02:00:00+00:00,DK1,88.849998
2024-08-12 03:00:00+00:00,DK1,114.540001
2024-08-12 04:00:00+00:00,DK1,153.820007
2024-08-12 05:00:00+00:00,DK1,153.820007
2024-08-12 06:00:00+00:00,DK1,115.25
2024-08-12 07:00:00+00:00,DK1,69.900002
2024-08-12 08:00:00+00:00,DK1,40.119999
2024-08-12 09:00:00+00:00,DK1,16.040001
2024-08-12 10:00:00+00:00,DK1,10.06
2024-08-12 11:00:00+00:00,DK1,6.98
2024-08-12 12:00:00+00:00,DK1,13.8
2024-08-12 13:00:00+00:00,DK1,27.870001
2024-08-12 14:00:00+00:00,DK1,48.650002
2024-08-12 15:00:00+00:00,DK1,89.290001
2024-08-12 16:00:00+00:00,DK1,122.779999
2024-08-12 17:00:00+00:00,DK1,206.020004
2024-08-12 18:00:00+00:00,DK1,224.839996
2024-08-12 19:00:00+00:00,DK1,128.339996
2024-08-12 20:00:00+00:00,DK1,106.879997
2024-08-12 21:00:00+00:00,DK1,100.050003
2024-08-12 22:00:00+00:00,DK1,99.379997
2024-08-12 23:00:00+00:00,DK1,87.720001
2024-08-13 00:00:00+00:00,DK1,81.25
2024-08-13 01:00:00+00:00,DK1,67.43
2024-08-13 02:00:00+00:00,DK1,67.43
2024-08-13 03:00:00+00:00,DK1,86.110001
2024-08-13 04:00:00+00:00,DK1,124.209999
2024-08-13 05:00:00+00:00,DK1,116.589996
2024-08-13 06:00:00+00:00,DK1,106.410004
2024-08-13 07:00:00+00:00,DK1,68.010002
2024-08-13 08:00:00+00:00,DK1,55.279999
2024-08-13 09:00:00+00:00,DK1,47.07
2024-08-13 10:00:00+00:00,DK1,43.009998
2024-08-13 11:00:00+00:00,DK1,40.369999
2024-08-13 12:00:00+00:00,DK1,47.860001
2024-08-13 13:00:00+00:00,DK1,38.209999
2024-08-13 14:00:00+00:00,DK1,63.029999
2024-08-13 15:00:00+00:00,DK1,105.0
2024-08-13 16:00:00+00:00,DK1,118.300003
2024-08-13 17:00:00+00:00,DK1,189.460007
2024-08-13 18:00:00+00:00,DK1,192.839996
2024-08-13 19:00:00+00:00,DK1,127.220001
2024-08-13 20:00:00+00:00,DK1,111.480003
2024-08-13 21:00:00+00:00,DK1,104.919998
2024-08-13 22:00:00+00:00,DK1,87.730003
2024-08-13 23:00:00+00:00,DK1,90.050003
2024-08-14 00:00:00+00:00,DK1,86.599998
2024-08-14 01:00:00+00:00,DK1,90.300003
2024-08-14 02:00:00+00:00,DK1,93.599998
2024-08-14 03:00:00+00:00,DK1,107.099998
2024-08-14 04:00:00+00:00,DK1,129.740005
2024-08-14 05:00:00+00:00,DK1,136.619995
2024-08-14 06:00:00+00:00,DK1,120.959999
2024-08-14 07:00:00+00:00,DK1,108.790001
2024-08-14 08:00:00+00:00,DK1,83.080002
2024-08-14 09:00:00+00:00,DK1,77.239998
2024-08-14 10:00:00+00:00,DK1,72.849998
2024-08-14 11:00:00+00:00,DK1,75.379997
2024-08-14 12:00:00+00:00,DK1,74.709999
2024-08-14 13:00:00+00:00,DK1,81.739998
2024-08-14 14:00:00+00:00,DK1,94.360001
2024-08-14 15:00:00+00:00,DK1,105.589996
2024-08-14 16:00:00+00:00,DK1,111.480003
2024-08-14 17:00:00+00:00,DK1,161.410004
2024-08-14 18:00:00+00:00,DK1,218.919998
2024-08-14 19:00:00+00:00,DK1,148.699997
2024-08-14 20:00:00+00:00,DK1,120.43
2024-08-14 21:00:00+00:00,DK1,109.949997
2024-08-14 22:00:00+00:00,DK1,110.330002
2024-08-14 23:00:00+00:00,DK1,109.660004
2024-08-15 00:00:00+00:00,DK1,105.300003
2024-08-15 01:00:00+00:00,DK1,94.739998
2024-08-15 02:00:00+00:00,DK1,96.019997
2024-08-15 03:00:00+00:00,DK1,108.910004
2024-08-15 04:00:00+00:00,DK1,119.75
2024-08-15 05:00:00+00:00,DK1,120.709999
2024-08-15 06:00:00+00:00,DK1,114.970001
2024-08-15 07:00:00+00:00,DK1,91.120003
2024-08-15 08:00:00+00:00,DK1,59.099998
2024-08-15 09:00:00+00:00,DK1,19.940001
2024-08-15 10:00:00+00:00,DK1,9.86
2024-08-15 11:00:00+00:00,DK1,0.01
2024-08-15 12:00:00+00:00,DK1,-0.04
2024-08-15 13:00:00+00:00,DK1,4.25
2024-08-15 14:00:00+00:00,DK1,33.41
2024-08-15 15:00:00+00:00,DK1,77.260002
2024-08-15 16:00:00+00:00,DK1,119.93
2024-08-15 17:00:00+00:00,DK1,142.509995
2024-08-15 18:00:00+00:00,DK1,160.300003
2024-08-15 19:00:00+00:00,DK1,121.470001
2024-08-15 20:00:00+00:00,DK1,111.400002
2024-08-15 21:00:00+00:00,DK1,93.540001
2024-08-15 22:00:00+00:00,DK1,81.309998
2024-08-15 23:00:00+00:00,DK1,73.110001
2024-08-16 00:00:00+00:00,DK1,82.800003
2024-08-16 01:00:00+00:00,DK1,78.559998
2024-08-16 02:00:00+00:00,DK1,87.760002
2024-08-16 03:00:00+00:00,DK1,92.050003
2024-08-16 04:00:00+00:00,DK1,128.419998
2024-08-16 05:00:00+00:00,DK1,134.910004
2024-08-16 06:00:00+00:00,DK1,124.830002
2024-08-16 07:00:00+00:00,DK1,100.949997
2024-08-16 08:00:00+00:00,DK1,76.150002
2024-08-16 09:00:00+00:00,DK1,59.830002
2024-08-16 10:00:00+00:00,DK1,50.68
2024-08-16 11:00:00+00:00,DK1,49.93
2024-08-16 12:00:00+00:00,DK1,47.57
2024-08-16 13:00:00+00:00,DK1,54.400002
2024-08-16 14:00:00+00:00,DK1,82.669998
2024-08-16 15:00:00+00:00,DK1,103.760002
2024-08-16 16:00:00+00:00,DK1,134.919998
2024-08-16 17:00:00+00:00,DK1,230.520004
2024-08-16 18:00:00+00:00,DK1,243.119995
2024-08-16 19:00:00+00:00,DK1,171.830002
2024-08-16 20:00:00+00:00,DK1,134.539993
2024-08-16 21:00:00+00:00,DK1,116.169998
2024-08-16 22:00:00+00:00,DK1,107.110001
2024-08-16 23:00:00+00:00,DK1,109.260002
2024-08-17 00:00:00+00:00,DK1,103.129997
2024-08-17 01:00:00+00:00,DK1,101.82
2024-08-17 02:00:00+00:00,DK1,110.589996
2024-08-17 03:00:00+00:00,DK1,110.839996
2024-08-17 04:00:00+00:00,DK1,106.699997
2024-08-17 05:00:00+00:00,DK1,103.970001
2024-08-17 06:00:00+00:00,DK1,103.43
2024-08-17 07:00:00+00:00,DK1,84.0
2024-08-17 08:00:00+00:00,DK1,69.489998
2024-08-17 09:00:00+00:00,DK1,54.16
2024-08-17 10:00:00+00:00,DK1,46.830002
2024-08-17 11:00:00+00:00,DK1,40.630001
2024-08-17 12:00:00+00:00,DK1,39.349998
2024-08-17 13:00:00+00:00,DK1,39.560001
2024-08-17 14:00:00+00:00,DK1,58.880001
2024-08-17 15:00:00+00:00,DK1,88.400002
2024-08-17 16:00:00+00:00,DK1,119.68
2024-08-17 17:00:00+00:00,DK1,140.559998
2024-08-17 18:00:00+00:00,DK1,149.179993
2024-08-17 19:00:00+00:00,DK1,126.980003
2024-08-17 20:00:00+00:00,DK1,116.699997
2024-08-17 21:00:00+00:00,DK1,105.82
2024-08-17 22:00:00+00:00,DK1,111.82
2024-08-17 23:00:00+00:00,DK1,112.800003
2024-08-18 00:00:00+00:00,DK1,106.169998
2024-08-18 01:00:00+00:00,DK1,106.220001
2024-08-18 02:00:00+00:00,DK1,104.75
2024-08-18 03:00:00+00:00,DK1,104.970001
2024-08-18 04:00:00+00:00,DK1,99.529999
2024-08-18 05:00:00+00:00,DK1,95.199997
2024-08-18 06:00:00+00:00,DK1,88.199997
2024-08-18 07:00:00+00:00,DK1,82.32
2024-08-18 08:00:00+00:00,DK1,72.120003
2024-08-18 09:00:00+00:00,DK1,72.519997
2024-08-18 10:00:00+00:00,DK1,66.029999
2024-08-18 11:00:00+00:00,DK1,33.639999
2024-08-18 12:00:00+00:00,DK1,17.719999
2024-08-18 13:00:00+00:00,DK1,37.540001
2024-08-18 14:00:00+00:00,DK1,43.630001
2024-08-18 15:00:00+00:00,DK1,82.389999
2024-08-18 16:00:00+00:00,DK1,83.959999
2024-08-18 17:00:00+00:00,DK1,104.779999
2024-08-18 18:00:00+00:00,DK1,111.879997
2024-08-18 19:00:00+00:00,DK1,109.830002
2024-08-18 20:00:00+00:00,DK1,111.400002
2024-08-18 21:00:00+00:00,DK1,99.449997
2024-08-18 22:00:00+00:00,DK1,97.389999
2024-08-18 23:00:00+00:00,DK1,90.099998
2024-08-19 00:00:00+00:00,DK1,88.699997
2024-08-19 01:00:00+00:00,DK1,84.860001
2024-08-19 02:00:00+00:00,DK1,84.5
2024-08-19 03:00:00+00:00,DK1,87.970001
2024-08-19 04:00:00+00:00,DK1,129.0
2024-08-19 05:00:00+00:00,DK1,152.330002
2024-08-19 06:00:00+00:00,DK1,129.600006
2024-08-19 07:00:00+00:00,DK1,112.580002
2024-08-19 08:00:00+00:00,DK1,96.900002
2024-08-19 09:00:00+00:00,DK1,89.739998
2024-08-19 10:00:00+00:00,DK1,84.379997
2024-08-19 11:00:00+00:00,DK1,78.870003
2024-08-19 12:00:00+00:00,DK1,80.209999
2024-08-19 13:00:00+00:00,DK1,79.199997
2024-08-19 14:00:00+00:00,DK1,84.050003
2024-08-19 15:00:00+00:00,DK1,100.699997
2024-08-19 16:00:00+00:00,DK1,113.970001
2024-08-19 17:00:00+00:00,DK1,200.0
2024-08-19 18:00:00+00:00,DK1,203.830002
2024-08-19 19:00:00+00:00,DK1,140.110001
2024-08-19 20:00:00+00:00,DK1,100.82
2024-08-19 21:00:00+00:00,DK1,86.199997
2024-08-19 22:00:00+00:00,DK1,92.860001
2024-08-19 23:00:00+00:00,DK1,69.120003
2024-08-20 00:00:00+00:00,DK1,40.639999
2024-08-20 01:00:00+00:00,DK1,40.57
2024-08-20 02:00:00+00:00,DK1,37.970001
2024-08-20 03:00:00+00:00,DK1,38.369999
2024-08-20 04:00:00+00:00,DK1,53.93
2024-08-20 05:00:00+00:00,DK1,79.849998
2024-08-20 06:00:00+00:00,DK1,108.199997
2024-08-20 07:00:00+00:00,DK1,102.239998
2024-08-20 08:00:00+00:00,DK1,60.580002
2024-08-20 09:00:00+00:00,DK1,46.91
2024-08-20 10:00:00+00:00,DK1,32.849998
2024-08-20 11:00:00+00:00,DK1,18.219999
2024-08-20 12:00:00+00:00,DK1,20.08
2024-08-20 13:00:00+00:00,DK1,22.43
2024-08-20 14:00:00+00:00,DK1,34.91
2024-08-20 15:00:00+00:00,DK1,94.239998
2024-08-20 16:00:00+00:00,DK1,118.07
2024-08-20 17:00:00+00:00,DK1,123.660004
2024-08-20 18:00:00+00:00,DK1,145.080002
2024-08-20 19:00:00+00:00,DK1,120.0
2024-08-20 20:00:00+00:00,DK1,103.419998
2024-08-20 21:00:00+00:00,DK1,94.690002
2024-08-20 22:00:00+00:00,DK1,87.360001
2024-08-20 23:00:00+00:00,DK1,76.400002
2024-08-21 00:00:00+00:00,DK1,62.279999
2024-08-21 01:00:00+00:00,DK1,51.220001
2024-08-21 02:00:00+00:00,DK1,36.0
2024-08-21 03:00:00+00:00,DK1,37.720001
2024-08-21 04:00:00+00:00,DK1,44.150002
2024-08-21 05:00:00+00:00,DK1,50.099998
2024-08-21 06:00:00+00:00,DK1,77.949997
2024-08-21 07:00:00+00:00,DK1,46.599998
2024-08-21 08:00:00+00:00,DK1,0.16
2024-08-21 09:00:00+00:00,DK1,-4.95
2024-08-21 10:00:00+00:00,DK1,-7.54
2024-08-21 11:00:00+00:00,DK1,-4.02
2024-08-21 12:00:00+00:00,DK1,-3.36
2024-08-21 13:00:00+00:00,DK1,-5.35
2024-08-21 14:00:00+00:00,DK1,-12.64
2024-08-21 15:00:00+00:00,DK1,2.01
2024-08-21 16:00:00+00:00,DK1,62.599998
2024-08-21 17:00:00+00:00,DK1,66.029999
2024-08-21 18:00:00+00:00,DK1,58.389999
2024-08-21 19:00:00+00:00,DK1,58.610001
2024-08-21 20:00:00+00:00,DK1,77.779999
2024-08-21 21:00:00+00:00,DK1,63.529999
2024-08-21 22:00:00+00:00,DK1,20.0
2024-08-21 23:00:00+00:00,DK1,34.119999
2024-08-22 00:00:00+00:00,DK1,26.040001
2024-08-22 01:00:00+00:00,DK1,20.5
2024-08-22 02:00:00+00:00,DK1,16.049999
2024-08-22 03:00:00+00:00,DK1,11.11
2024-08-22 04:00:00+00:00,DK1,21.209999
2024-08-22 05:00:00+00:00,DK1,18.91
2024-08-22 06:00:00+00:00,DK1,31.1
2024-08-22 07:00:00+00:00,DK1,14.89
2024-08-22 08:00:00+00:00,DK1,7.84
2024-08-22 09:00:00+00:00,DK1,0.0
2024-08-22 10:00:00+00:00,DK1,-0.38
2024-08-22 11:00:00+00:00,DK1,-2.56
2024-08-22 12:00:00+00:00,DK1,-1.51
2024-08-22 13:00:00+00:00,DK1,-4.35
2024-08-22 14:00:00+00:00,DK1,-0.09
2024-08-22 15:00:00+00:00,DK1,19.389999
2024-08-22 16:00:00+00:00,DK1,53.650002
2024-08-22 17:00:00+00:00,DK1,58.0
2024-08-22 18:00:00+00:00,DK1,66.589996
2024-08-22 19:00:00+00:00,DK1,59.98
2024-08-22 20:00:00+00:00,DK1,56.619999
2024-08-22 21:00:00+00:00,DK1,56.619999
2024-08-22 22:00:00+00:00,DK1,25.1
2024-08-22 23:00:00+00:00,DK1,39.93
2024-08-23 00:00:00+00:00,DK1,33.02
2024-08-23 01:00:00+00:00,DK1,17.0
2024-08-23 02:00:00+00:00,DK1,9.4
2024-08-23 03:00:00+00:00,DK1,6.85
2024-08-23 04:00:00+00:00,DK1,15.01
2024-08-23 05:00:00+00:00,DK1,25.280001
2024-08-23 06:00:00+00:00,DK1,27.190001
2024-08-23 07:00:00+00:00,DK1,4.06
2024-08-23 08:00:00+00:00,DK1,-0.01
2024-08-23 09:00:00+00:00,DK1,-0.09
2024-08-23 10:00:00+00:00,DK1,-0.08
2024-08-23 11:00:00+00:00,DK1,-0.8
